Country Name,Country Code,year,GDP_USD,GDP_per_capita_USD
Angola,AGO,2020,53619071176.0,1631.431691
Albania,ALB,2020,15131866271.0,5332.160475
Andorra,AND,2020,2891001149.0,37416.69772
Arab World,ARB,2020,2496250000000.0,5724.28687
United Arab Emirates,ARE,2020,358869000000.0,36284.55524
Argentina,ARG,2020,389591000000.0,8585.694742
Armenia,ARM,2020,12641209802.0,4266.018074
American Samoa,ASM,2020,709000000.0,12844.90099
Antigua and Barbuda,ATG,2020,1370281481.0,13992.74448
Australia,AUS,2020,1327840000000.0,51680.31652
Austria,AUT,2020,433258000000.0,48588.65938
Azerbaijan,AZE,2020,42693000000.0,4229.910649
Burundi,BDI,2020,2780510625.0,233.8375103
Belgium,BEL,2020,521677000000.0,45189.3669
Benin,BEN,2020,15651545332.0,1291.040972
Burkina Faso,BFA,2020,17933606353.0,857.9327297
Bangladesh,BGD,2020,373902000000.0,2270.347535
Bulgaria,BGR,2020,69889347433.0,10079.20338
Bahrain,BHR,2020,34723357447.0,20406.50233
"Bahamas, The",BHS,2020,9699500000.0,24665.09683
Bosnia and Herzegovina,BIH,2020,19955120005.0,6082.36673
Belarus,BLR,2020,61489588895.0,6555.426818
Belize,BLZ,2020,1585631670.0,3987.796596
Bermuda,BMU,2020,6881662000.0,107706.0398
Bolivia,BOL,2020,36629843806.0,3137.989617
Brazil,BRA,2020,1448570000000.0,6814.875632
Barbados,BRB,2020,4689534962.0,16318.74811
Brunei Darussalam,BRN,2020,12005825770.0,27442.95383
Bhutan,BTN,2020,2315436303.0,3000.777986
Botswana,BWA,2020,14930072799.0,6348.832318
Central African Republic,CAF,2020,2326720921.0,481.7462966
Canada,CAN,2020,1645420000000.0,43258.26387
Central Europe and the Baltics,CEB,2020,1654920000000.0,16197.29935
Switzerland,CHE,2020,752248000000.0,87100.41482
Channel Islands,CHI,2020,,
Chile,CHL,2020,252727000000.0,13220.57076
China,CHN,2020,14687700000000.0,10408.66976
Cote d'Ivoire,CIV,2020,61348579465.0,2325.723705
Cameroon,CMR,2020,40804449726.0,1537.130218
"Congo, Dem. Rep.",COD,2020,48716960860.0,543.9503925
"Congo, Rep.",COG,2020,10483151094.0,1899.778237
Colombia,COL,2020,270300000000.0,5312.198556
Comoros,COM,2020,1223876065.0,1407.40927
Cabo Verde,CPV,2020,1703698677.0,3064.272388
Costa Rica,CRI,2020,62158002233.0,12201.92603
Caribbean small states,CSS,2020,65922853041.0,8857.870922
Cuba,CUB,2020,107352000000.0,9477.852873
Curacao,CUW,2020,2496174736.0,16109.86167
Cayman Islands,CYM,2020,5608989196.0,85346.76195
Cyprus,CYP,2020,24692095945.0,27681.56641
Czech Republic,CZE,2020,245339000000.0,22933.49959
Germany,DEU,2020,3846410000000.0,46252.6893
Djibouti,DJI,2020,3181071154.0,3219.701128
Dominica,DMA,2020,504214814.8,7003.859021
Denmark,DNK,2020,356085000000.0,61063.31643
Dominican Republic,DOM,2020,78844702329.0,7268.19691
Algeria,DZA,2020,145009000000.0,3306.858208
East Asia & Pacific (excluding high income),EAP,2020,17483800000000.0,8270.455138
Early-demographic dividend,EAR,2020,10841700000000.0,3253.713456
East Asia & Pacific,EAS,2020,27118700000000.0,11483.59931
Europe & Central Asia (excluding high income),ECA,2020,2980730000000.0,7435.160748
Europe & Central Asia,ECS,2020,22133900000000.0,23981.02201
Ecuador,ECU,2020,99291124000.0,5627.77228
"Egypt, Arab Rep.",EGY,2020,365253000000.0,3569.206841
Euro area,EMU,2020,13027300000000.0,38012.66729
Eritrea,ERI,2020,,
Spain,ESP,2020,1281480000000.0,27056.42175
Estonia,EST,2020,30650285472.0,23054.35849
Ethiopia,ETH,2020,107658000000.0,936.4507576
European Union,EUU,2020,15300100000000.0,34191.82825
Fragile and conflict affected situations,FCS,2020,1561510000000.0,1624.943028
Finland,FIN,2020,271837000000.0,49160.83715
Fiji,FJI,2020,4574413823.0,5102.843929
France,FRA,2020,2630320000000.0,39037.12263
Faroe Islands,FRO,2020,3240759989.0,66320.6792
"Micronesia, Fed. Sts.",FSM,2020,407515928.0,3542.969788
Gabon,GAB,2020,15316824039.0,6881.714225
United Kingdom,GBR,2020,2756900000000.0,41098.07865
Georgia,GEO,2020,15842922533.0,4255.742993
Ghana,GHA,2020,70043199814.0,2254.153889
Gibraltar,GIB,2020,,
Guinea,GIN,2020,14169626010.0,1078.950006
"Gambia, The",GMB,2020,1830413000.0,757.4131116
Guinea-Bissau,GNB,2020,1431758243.0,727.5201717
Equatorial Guinea,GNQ,2020,10099157270.0,7198.335884
Greece,GRC,2020,188835000000.0,17647.23269
Grenada,GRD,2020,1043411111.0,9273.199292
Greenland,GRL,2020,3075968329.0,54570.37502
Guatemala,GTM,2020,77604632621.0,4603.339643
Guam,GUM,2020,5844000000.0,34624.34013
Guyana,GUY,2020,5471256595.0,6955.939217
High income,HIC,2020,53699800000000.0,43282.42346
"Hong Kong SAR, China",HKG,2020,344881000000.0,46100.97587
Honduras,HND,2020,23827840810.0,2405.732848
Heavily indebted poor countries (HIPC),HPC,2020,803284000000.0,975.4742618
Croatia,HRV,2020,57203783203.0,14132.48656
Haiti,HTI,2020,14508218017.0,1272.367992
Hungary,HUN,2020,156743000000.0,16075.97327
IBRD only,IBD,2020,30032400000000.0,6176.40377
IDA & IBRD total,IBT,2020,32364900000000.0,4925.381242
IDA total,IDA,2020,2332330000000.0,1365.047843
IDA blend,IDB,2020,999384000000.0,1740.603808
Indonesia,IDN,2020,1058690000000.0,3870.55762
IDA only,IDX,2020,1333640000000.0,1175.586605
Isle of Man,IMN,2020,,
India,IND,2020,2667690000000.0,1933.101069
Not classified,INX,2020,,
Ireland,IRL,2020,425889000000.0,85422.54287
"Iran, Islamic Rep.",IRN,2020,231548000000.0,2756.749977
Iraq,IRQ,2020,184370000000.0,4583.747494
Iceland,ISL,2020,21718075725.0,59264.03409
Israel,ISR,2020,407101000000.0,44177.57122
Italy,ITA,2020,1892570000000.0,31834.97262
Jamaica,JAM,2020,13812425037.0,4664.530242
Jordan,JOR,2020,43697659296.0,4282.765825
Japan,JPN,2020,5040110000000.0,39918.16756
Kazakhstan,KAZ,2020,171082000000.0,9121.637138
Kenya,KEN,2020,100667000000.0,1872.124026
Kyrgyz Republic,KGZ,2020,7780874537.0,1182.5217
Cambodia,KHM,2020,25872798012.0,1547.511388
Kiribati,KIR,2020,180911843.6,1514.591059
St. Kitts and Nevis,KNA,2020,980905888.9,18440.85368
"Korea, Rep.",KOR,2020,1637900000000.0,31597.50465
Kuwait,KWT,2020,105960000000.0,24811.76971
Latin America & Caribbean (excluding high income),LAC,2020,3997940000000.0,6765.532776
Lao PDR,LAO,2020,18981800705.0,2608.982833
Lebanon,LBN,2020,25948915861.0,3801.792743
Liberia,LBR,2020,3039982540.0,601.0630058
Libya,LBY,2020,52320215472.0,7614.325449
St. Lucia,LCA,2020,1616772748.0,8804.561089
Latin America & Caribbean,LCN,2020,4743150000000.0,7270.703584
Least developed countries: UN classification,LDC,2020,1162000000000.0,1099.201561
Low income,LIC,2020,481025000000.0,703.7338455
Liechtenstein,LIE,2020,,
Sri Lanka,LKA,2020,80969683537.0,3694.040948
Lower middle income,LMC,2020,7585550000000.0,2285.711107
Low & middle income,LMY,2020,30913900000000.0,4759.776082
Lesotho,LSO,2020,2250717718.0,1050.631634
Late-demographic dividend,LTE,2020,22470900000000.0,9699.089375
Lithuania,LTU,2020,56546957475.0,20232.30204
Luxembourg,LUX,2020,73353132794.0,116356.158
Latvia,LVA,2020,33645460617.0,17703.95344
"Macao SAR, China",MAC,2020,25586111076.0,39403.13591
St. Martin (French part),MAF,2020,,
Morocco,MAR,2020,114725000000.0,3058.69165
Monaco,MCO,2020,6816219303.0,173688.1894
Moldova,MDA,2020,11859730544.0,4525.759654
Madagascar,MDG,2020,13225591804.0,477.6130414
Maldives,MDV,2020,3742769967.0,6924.105745
Middle East & North Africa,MEA,2020,3106900000000.0,6688.08728
Mexico,MEX,2020,1087120000000.0,8431.665017
Marshall Islands,MHL,2020,244462400.0,4129.850998
Middle income,MIC,2020,30433800000000.0,5237.022473
North Macedonia,MKD,2020,12116981815.0,5846.465899
Mali,MLI,2020,17465392779.0,862.453012
Malta,MLT,2020,14917038504.0,28946.46268
Myanmar,MMR,2020,78930257227.0,1450.662673
Middle East & North Africa (excluding high income),MNA,2020,1263840000000.0,3190.325097
Montenegro,MNE,2020,4780722122.0,7694.633759
Mongolia,MNG,2020,13312981595.0,4060.950518
Northern Mariana Islands,MNP,2020,,
Mozambique,MOZ,2020,14028811072.0,448.8438914
Mauritania,MRT,2020,7915985514.0,1702.486959
Mauritius,MUS,2020,10926820603.0,8632.752859
Malawi,MWI,2020,12172128470.0,636.2863096
Malaysia,MYS,2020,337006000000.0,10412.34767
North America,NAC,2020,22546000000000.0,61000.85526
Namibia,NAM,2020,10562637376.0,4157.019506
New Caledonia,NCL,2020,9435529927.0,34694.5504
Niger,NER,2020,13741378450.0,567.6698923
Nigeria,NGA,2020,432294000000.0,2097.092473
Nicaragua,NIC,2020,12586941393.0,1900.043594
Netherlands,NLD,2020,913865000000.0,52396.03221
Norway,NOR,2020,362198000000.0,67329.67779
Nepal,NPL,2020,33433670512.0,1147.471971
Nauru,NRU,2020,114626625.6,10580.26819
New Zealand,NZL,2020,211735000000.0,41596.5055
OECD members,OED,2020,52333100000000.0,38116.42222
Oman,OMN,2020,73971391417.0,14485.38612
Other small states,OSS,2020,376519000000.0,11792.06642
Pakistan,PAK,2020,300306000000.0,1359.514522
Panama,PAN,2020,53977037000.0,12509.83529
Peru,PER,2020,201705000000.0,6117.493571
Philippines,PHL,2020,361751000000.0,3301.218603
Palau,PLW,2020,257700000.0,14243.86469
Papua New Guinea,PNG,2020,24667052023.0,2757.011019
Poland,POL,2020,596624000000.0,15742.45373
Pre-demographic dividend,PRE,2020,1309750000000.0,1349.15316
Puerto Rico,PRI,2020,103138000000.0,31429.86612
"Korea, Dem. People's Rep.",PRK,2020,,
Portugal,PRT,2020,228539000000.0,22194.56611
Paraguay,PRY,2020,35432178068.0,4967.687212
West Bank and Gaza,PSE,2020,15531700000.0,3233.568638
Pacific island small states,PSS,2020,9573379122.0,3785.503406
Post-demographic dividend,PST,2020,49529300000000.0,44330.3117
French Polynesia,PYF,2020,5669368717.0,20182.5845
Qatar,QAT,2020,144411000000.0,50124.38594
Romania,ROU,2020,249511000000.0,12956.56625
Russian Federation,RUS,2020,1488320000000.0,10161.98242
Rwanda,RWA,2020,10184345442.0,786.3018148
South Asia,SAS,2020,3482470000000.0,1875.441391
Saudi Arabia,SAU,2020,703368000000.0,20203.66888
Sudan,SDN,2020,26987563444.0,615.4620972
Senegal,SEN,2020,24493157583.0,1462.808169
Singapore,SGP,2020,345296000000.0,60729.45035
Solomon Islands,SLB,2020,1545888426.0,2250.601164
Sierra Leone,SLE,2020,4063289450.0,509.376594
El Salvador,SLV,2020,24638720000.0,3798.636521
San Marino,SMR,2020,1544713785.0,45515.7577
Somalia,SOM,2020,6965285325.0,438.2551656
Serbia,SRB,2020,53335016425.0,7730.691746
Sub-Saharan Africa (excluding high income),SSA,2020,1704890000000.0,1500.852648
South Sudan,SSD,2020,,
Sub-Saharan Africa,SSF,2020,1706090000000.0,1501.779422
Small states,SST,2020,452016000000.0,10787.66873
Sao Tome and Principe,STP,2020,472914469.9,2157.840446
Suriname,SUR,2020,2884248048.0,4916.605666
Slovak Republic,SVK,2020,105173000000.0,19266.51357
Slovenia,SVN,2020,53589609581.0,25489.50023
Sweden,SWE,2020,541487000000.0,52300.2062
Eswatini,SWZ,2020,3984840580.0,3434.721798
Sint Maarten (Dutch part),SXM,2020,,
Seychelles,SYC,2020,1200634489.0,12193.88687
Syrian Arab Republic,SYR,2020,,
Turks and Caicos Islands,TCA,2020,924583000.0,23879.92665
Chad,TCD,2020,10715396135.0,652.3492096
East Asia & Pacific (IDA & IBRD countries),TEA,2020,17461300000000.0,8361.938147
Europe & Central Asia (IDA & IBRD countries),TEC,2020,3884830000000.0,8406.890911
Togo,TGO,2020,7574636979.0,914.9507925
Thailand,THA,2020,499682000000.0,7158.766684
Tajikistan,TJK,2020,8133996648.0,852.8309878
Turkmenistan,TKM,2020,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,2020,4495220000000.0,7062.47559
Timor-Leste,TLS,2020,1902156800.0,1442.730738
Middle East & North Africa (IDA & IBRD countries),TMN,2020,1248310000000.0,3189.795404
Tonga,TON,2020,488829964.1,4624.823449
South Asia (IDA & IBRD),TSA,2020,3482470000000.0,1875.441391
Sub-Saharan Africa (IDA & IBRD countries),TSS,2020,1706090000000.0,1501.779422
Trinidad and Tobago,TTO,2020,21392536138.0,15285.94049
Tunisia,TUN,2020,42514151614.0,3597.218525
Turkiye,TUR,2020,719955000000.0,8536.43332
Tuvalu,TUV,2020,55054710.62,4668.818743
Tanzania,TZA,2020,62409709111.0,1076.469727
Uganda,UGA,2020,37600368181.0,822.0276815
Ukraine,UKR,2020,156618000000.0,3751.740723
Upper middle income,UMC,2020,22848300000000.0,9166.460854
Uruguay,URY,2020,53560755047.0,15418.81531
United States,USA,2020,20893700000000.0,63027.67953
Uzbekistan,UZB,2020,59894305353.0,1749.655815
St. Vincent and the Grenadines,VCT,2020,872134546.8,7860.821354
"Venezuela, RB",VEN,2020,,
British Virgin Islands,VGB,2020,,
Virgin Islands (U.S.),VIR,2020,4204000000.0,39552.1686
Vietnam,VNM,2020,343243000000.0,3526.274579
Vanuatu,VUT,2020,896827873.1,2919.8368
World,WLD,2020,84906800000000.0,10936.05747
Samoa,WSM,2020,807147527.6,4068.078865
Kosovo,XKX,2020,7716925356.0,4310.811183
"Yemen, Rep.",YEM,2020,18840511908.0,631.68149
South Africa,ZAF,2020,335442000000.0,5655.867654
Zambia,ZMB,2020,18110631358.0,985.132436
Zimbabwe,ZWE,2020,18051170799.0,1214.50982
Aruba,ABW,2021,,
Africa Eastern and Southern,AFE,2021,1082100000000.0,1557.722682
Afghanistan,AFG,2021,,
Africa Western and Central,AFW,2021,835808000000.0,1774.921218
Angola,AGO,2021,72546985709.0,2137.909393
Albania,ALB,2021,18260043500.0,6494.385713
Andorra,AND,2021,3329910724.0,43047.68627
Arab World,ARB,2021,2850420000000.0,6412.38921
United Arab Emirates,ARE,2021,,
Argentina,ARG,2021,491493000000.0,10729.23258
Armenia,ARM,2021,13861183874.0,4670.008798
American Samoa,ASM,2021,,
Antigua and Barbuda,ATG,2021,1471125926.0,14900.7974
Australia,AUS,2021,1542660000000.0,59934.12941
Austria,AUT,2021,477082000000.0,53267.93275
Azerbaijan,AZE,2021,54622176471.0,5384.034998
Burundi,BDI,2021,2902029386.0,236.7954142
Belgium,BEL,2021,599879000000.0,51767.78857
Benin,BEN,2021,17785640079.0,1428.447177
Burkina Faso,BFA,2021,19737615114.0,918.1525819
Bangladesh,BGD,2021,416265000000.0,2503.04388
Bulgaria,BGR,2021,80271119426.0,11634.97102
Bahrain,BHR,2021,38868663032.0,22232.32523
"Bahamas, The",BHS,2021,11208600000.0,28239.36671
Bosnia and Herzegovina,BIH,2021,22571512867.0,6916.438315
Belarus,BLR,2021,68218816484.0,7303.696266
Belize,BLZ,2021,1789923264.0,4420.491372
Bermuda,BMU,2021,7080900000.0,110869.4631
Bolivia,BOL,2021,40408208524.0,3414.892849
Brazil,BRA,2021,1608980000000.0,7518.834284
Barbados,BRB,2021,4900800000.0,17033.93719
Brunei Darussalam,BRN,2021,14006569576.0,31722.66014
Bhutan,BTN,2021,,
Botswana,BWA,2021,17613846473.0,7347.552382
Central African Republic,CAF,2021,2516498299.0,511.4847456
Canada,CAN,2021,1990760000000.0,52051.35146
Central Europe and the Baltics,CEB,2021,1887900000000.0,18568.99338
Switzerland,CHE,2021,812867000000.0,93457.4404
Channel Islands,CHI,2021,,
Chile,CHL,2021,317059000000.0,16502.83857
China,CHN,2021,17734100000000.0,12556.33312
Cote d'Ivoire,CIV,2021,69764827467.0,2578.760412
Cameroon,CMR,2021,45238613480.0,1661.702105
"Congo, Dem. Rep.",COD,2021,53958573693.0,584.1064092
"Congo, Rep.",COG,2021,12523961677.0,2213.880863
Colombia,COL,2021,314322000000.0,6131.225922
Comoros,COM,2021,1327964249.0,1494.687693
Cabo Verde,CPV,2021,1936174043.0,3445.756536
Costa Rica,CRI,2021,64282438667.0,12508.61563
Caribbean small states,CSS,2021,69970323144.0,9352.282028
Cuba,CUB,2021,,
Curacao,CUW,2021,,
Cayman Islands,CYM,2021,,
Cyprus,CYP,2021,27719337670.0,30798.47656
Czech Republic,CZE,2021,282341000000.0,26378.49996
Germany,DEU,2021,4223120000000.0,50801.78671
Djibouti,DJI,2021,3371102124.0,3363.712048
Dominica,DMA,2021,545618518.5,7559.975039
Denmark,DNK,2021,397104000000.0,67803.0471
Dominican Republic,DOM,2021,94243453937.0,8603.789905
Algeria,DZA,2021,167983000000.0,3765.034625
East Asia & Pacific (excluding high income),EAP,2021,20746600000000.0,9776.493809
Early-demographic dividend,EAR,2021,12618100000000.0,3739.95779
East Asia & Pacific,EAS,2021,30880800000000.0,13037.46264
Europe & Central Asia (excluding high income),ECA,2021,3499150000000.0,8708.063638
Europe & Central Asia,ECS,2021,25046900000000.0,27114.27599
Ecuador,ECU,2021,106166000000.0,5934.875496
"Egypt, Arab Rep.",EGY,2021,404143000000.0,3876.359594
Euro area,EMU,2021,14493200000000.0,42307.72904
Eritrea,ERI,2021,,
Spain,ESP,2021,1425280000000.0,30115.70589
Estonia,EST,2021,36262924354.0,27280.65844
Ethiopia,ETH,2021,111271000000.0,943.9656842
European Union,EUU,2021,17088600000000.0,38234.1346
Fragile and conflict affected situations,FCS,2021,1644880000000.0,1673.35425
Finland,FIN,2021,299155000000.0,53982.61427
Fiji,FJI,2021,4592118710.0,5085.971642
France,FRA,2021,2937470000000.0,43518.53851
Faroe Islands,FRO,2021,,
"Micronesia, Fed. Sts.",FSM,2021,404178049.8,3476.650895
Gabon,GAB,2021,18269350434.0,8016.990495
United Kingdom,GBR,2021,3186860000000.0,47334.35531
Georgia,GEO,2021,18700241392.0,5042.385528
Ghana,GHA,2021,77594279055.0,2445.290749
Gibraltar,GIB,2021,,
Guinea,GIN,2021,15850520384.0,1174.352972
"Gambia, The",GMB,2021,2078070684.0,835.5944214
Guinea-Bissau,GNB,2021,1638517533.0,812.962373
Equatorial Guinea,GNQ,2021,12269392789.0,8462.28633
Greece,GRC,2021,216241000000.0,20276.54467
Grenada,GRD,2021,1122083185.0,9928.621733
Greenland,GRL,2021,,
Guatemala,GTM,2021,85986321551.0,5025.575573
Guam,GUM,2021,,
Guyana,GUY,2021,7409179921.0,9374.80457
High income,HIC,2021,59445400000000.0,47886.78459
"Hong Kong SAR, China",HKG,2021,368139000000.0,49660.63424
Honduras,HND,2021,28488668302.0,2831.033021
Heavily indebted poor countries (HIPC),HPC,2021,894494000000.0,1057.919242
Croatia,HRV,2021,67837788544.0,17398.76598
Haiti,HTI,2021,20944392615.0,1814.674048
Hungary,HUN,2021,182281000000.0,18772.67329
IBRD only,IBD,2021,35451500000000.0,7241.958363
IDA & IBRD total,IBT,2021,37997900000000.0,5720.323923
IDA total,IDA,2021,2544820000000.0,1456.412704
IDA blend,IDB,2021,1090090000000.0,1857.422562
Indonesia,IDN,2021,1186090000000.0,4291.812554
IDA only,IDX,2021,1455500000000.0,1254.267846
Isle of Man,IMN,2021,,
India,IND,2021,3173400000000.0,2277.434347
Not classified,INX,2021,,
Ireland,IRL,2021,498560000000.0,99152.10257
"Iran, Islamic Rep.",IRN,2021,,
Iraq,IRQ,2021,207889000000.0,5048.387813
Iceland,ISL,2021,25458933916.0,68383.76534
Israel,ISR,2021,481591000000.0,51430.07968
Italy,ITA,2021,2099880000000.0,35551.28499
Jamaica,JAM,2021,13638230996.0,4586.650509
Jordan,JOR,2021,45243661972.0,4405.839424
Japan,JPN,2021,4937420000000.0,39285.16311
Kazakhstan,KAZ,2021,190814000000.0,10041.48984
Kenya,KEN,2021,110347000000.0,2006.83224
Kyrgyz Republic,KGZ,2021,8543423503.0,1276.242643
Cambodia,KHM,2021,26961061120.0,1590.95666
Kiribati,KIR,2021,,
St. Kitts and Nevis,KNA,2021,976150666.7,18230.13235
"Korea, Rep.",KOR,2021,1798530000000.0,34757.72007
Kuwait,KWT,2021,,
Latin America & Caribbean (excluding high income),LAC,2021,4607070000000.0,7727.161172
Lao PDR,LAO,2021,18827148530.0,2551.326081
Lebanon,LBN,2021,18076624840.0,2670.441956
Liberia,LBR,2021,3486741370.0,673.0890671
Libya,LBY,2021,41879579677.0,6018.445207
St. Lucia,LCA,2021,1764901133.0,9570.995457
Latin America & Caribbean,LCN,2021,5488720000000.0,8340.3896
Least developed countries: UN classification,LDC,2021,1272910000000.0,1176.977617
Low income,LIC,2021,526278000000.0,749.7613804
Liechtenstein,LIE,2021,,
Sri Lanka,LKA,2021,84518830393.0,3814.715219
Lower middle income,LMC,2021,8683290000000.0,2581.857195
Low & middle income,LMY,2021,36315900000000.0,5530.438553
Lesotho,LSO,2021,2518468891.0,1166.461667
Late-demographic dividend,LTE,2021,26594300000000.0,11452.82041
Lithuania,LTU,2021,65503849705.0,23433.39091
Luxembourg,LUX,2021,86710803337.0,135682.7943
Latvia,LVA,2021,38872546229.0,20642.16792
"Macao SAR, China",MAC,2021,29905190182.0,45421.62663
St. Martin (French part),MAF,2021,,
Morocco,MAR,2021,132725000000.0,3496.758301
Monaco,MCO,2021,,
Moldova,MDA,2021,13679221333.0,5314.531461
